Date,Price,Tenor,Maturity,Date_Ord,Predicted_Price
2051-10-24,0.293377118860269,9.0,15.0,749044,0.2965972952104072
2051-10-24,0.293048727403306,7.0,15.0,749044,0.2983163833879346
2051-10-24,0.203825791792845,25.0,3.0,749044,0.18003422088238036
2051-10-24,0.284725249343077,4.0,7.0,749044,0.2323547697156876
2051-10-24,0.183780034382705,6.0,1.5,749044,0.18351426245541513
2051-10-24,0.322854647786815,5.0,20.0,749044,0.34287312527704844
2051-10-24,0.268908320402136,10.0,10.0,749044,0.2529000974100571
2051-10-24,0.350967659649007,15.0,25.0,749044,0.3771153381009976
2051-10-24,0.340777524898389,10.0,25.0,749044,0.3814130585448162
2051-10-24,0.0687476646413046,15.0,0.25,749044,0.16506895222864504
2051-10-24,0.0666842308526015,30.0,0.25,749044,0.15217579089718924
2051-10-24,0.0406180620266809,9.0,0.0833333333333333,749044,0.16879829497084117
2051-10-24,0.122197739113767,10.0,0.75,749044,0.1736504380436223
2051-10-24,0.320227971051853,30.0,15.0,749044,0.278546869346369
2051-10-24,0.219135899815997,10.0,3.0,749044,0.19292738221383618
2051-10-24,0.0249779509722928,1.0,0.0833333333333333,749044,0.17567464768095095
2051-10-24,0.229726434032534,8.0,3.0,749044,0.19464647039136362
2051-10-24,0.23974402182143,9.0,4.0,749044,0.20235445704491717
2051-10-24,0.147152145723614,7.0,1.0,749044,0.1783709529954928
2051-10-24,0.23753276307878,15.0,5.0,749044,0.20576472325465212
2051-10-24,0.340051324054497,9.0,25.0,749044,0.38227260263358
2051-10-24,0.194055045431117,4.0,1.5,749044,0.18523335063294258
2051-10-24,0.176307300514602,8.0,1.5,749044,0.1817951742778877
2051-10-24,0.219938313582698,4.0,2.0,749044,0.1895171160041012
2051-10-24,0.105067225498225,6.0,0.5,749044,0.17494673171309785
2051-10-24,0.329564032453062,20.0,20.0,749044,0.32997996394559265
2051-10-24,0.0950794114069687,25.0,0.5,749044,0.15861539402658717
2051-10-24,0.0942172169216428,15.0,0.5,749044,0.1672108349142244
2051-10-24,0.2640100137342,8.0,7.0,749044,0.22891659336063272
2051-10-24,0.236269062115367,7.0,3.0,749044,0.19550601448012733
2051-10-24,0.116585716561785,15.0,0.75,749044,0.1693527175998037
2051-10-24,0.142059526112133,1.0,1.0,749044,0.18352821752807513
2051-10-24,0.317559400780858,9.0,20.0,749044,0.33943494892199355
2051-10-24,0.338732832537205,8.0,25.0,749044,0.3831321467223437
2051-10-24,0.127316177018501,8.0,0.75,749044,0.17536952622114974
2051-10-24,0.20680565932253,20.0,3.0,749044,0.18433194132619896
2051-10-24,0.103187099887135,9.0,0.5,749044,0.1723680994468067
2051-10-24,0.279860892565034,25.0,10.0,749044,0.2400069360786013
2051-10-24,0.238940454737595,20.0,5.0,749044,0.20146700281083352
2051-10-24,0.143261463372715,9.0,1.0,749044,0.17665186481796535
2051-10-24,0.260284686309867,2.0,3.0,749044,0.19980373492394596
2051-10-24,0.252635278655488,10.0,5.0,749044,0.2100624436984707
2051-10-24,0.368869594079497,25.0,30.0,749044,0.4113575509249468
2051-10-24,0.152760038159063,2.0,1.0,749044,0.1826686734393114
2051-10-24,0.270257598349509,9.0,10.0,749044,0.25375964149882085
2051-10-24,0.0717367575295148,10.0,0.25,749044,0.16936667267246366
2051-10-24,0.210550543459493,15.0,3.0,749044,0.18862966177001755
2051-10-24,0.225483583025496,1.0,2.0,749044,0.19209574827039239
2051-10-24,0.198517065950343,8.0,2.0,749044,0.18607893964904634
2051-10-24,0.128633910870527,3.0,0.75,749044,0.17966724666496833
2051-10-24,0.256068340791838,3.0,3.0,749044,0.19894419083518222
2051-10-24,0.03651988104857,3.0,0.0833333333333333,749044,0.1739555595034235
2051-10-24,0.277621739721011,5.0,10.0,749044,0.25719781785387574
2051-10-24,0.258593361313112,20.0,7.0,749044,0.21860206429546805
2051-10-24,0.0656160588636042,25.0,0.25,749044,0.15647351134100784
2051-10-24,0.174572891694003,20.0,2.0,749044,0.1757644105838817
2051-10-24,0.298582517392051,2.0,15.0,749044,0.30261410383175325
2051-10-24,0.34473278013968,7.0,25.0,749044,0.3839916908111074
2051-10-24,0.273102745825193,7.0,7.0,749044,0.22977613744939646
2051-10-24,0.131474460079341,4.0,0.75,749044,0.17880770257620462
2051-10-24,0.099374211178558,3.0,0.5,749044,0.17752536397938903
2051-10-24,0.154489630994802,4.0,1.0,749044,0.18094958526178395
2051-10-24,0.26161006248164,6.0,4.0,749044,0.20493308931120835
2051-10-24,0.206263223532871,6.0,2.0,749044,0.18779802782657376
2051-10-24,0.0401537822972585,8.0,0.0833333333333333,749044,0.16965783905960488
2051-10-24,0.228610141069272,30.0,4.0,749044,0.184304031180879
2051-10-24,0.344997898032471,5.0,25.0,749044,0.3857107789886349
2051-10-24,0.270931604606937,15.0,10.0,749044,0.2486023769662385
2051-10-24,0.299662275853175,1.0,10.0,749044,0.2606359942089306
2051-10-24,0.321366614072031,1.0,20.0,749044,0.34631130163210333
2051-10-24,0.0794254703897208,1.0,0.5,749044,0.17924445215691648
2051-10-24,0.105056181655062,5.0,0.5,749044,0.1758062758018616
2051-10-24,0.352811352122937,30.0,30.0,749044,0.4070598304811282
2051-10-24,0.144229945732092,8.0,1.0,749044,0.17751140890672906
2051-10-24,0.26185658889473,7.0,5.0,749044,0.21264107596476187
2051-10-24,0.0618173594076945,2.0,0.25,749044,0.17624302538257344
2051-10-24,0.0692699849545926,4.0,0.25,749044,0.174523937205046
2051-10-24,0.0393841289853669,15.0,0.0833333333333333,749044,0.16364103043825884
2051-10-24,0.180616681253156,30.0,2.0,749044,0.16716896969624448
2051-10-25,0.146870035207121,7.0,1.0,749045,0.17839902020201975
2051-10-25,0.173308487595219,20.0,2.0,749045,0.17579247779040866
2051-10-25,0.355626602596712,10.0,30.0,749045,0.4242787794629296
2051-10-25,0.124311315389126,2.0,0.75,749045,0.18055485796025902
2051-10-25,0.315976145761746,30.0,15.0,749045,0.278574936552896
2051-10-25,0.130680360381076,25.0,1.0,749045,0.16292722660427278
2051-10-25,0.272154412361515,6.0,7.0,749045,0.23066374874468715
2051-10-25,0.187575861751061,1.0,1.5,749045,0.18784005010576071
2051-10-25,0.129863459273686,30.0,1.0,749045,0.15862950616045415
2051-10-25,0.297542898316304,1.0,10.0,749045,0.26066406141545756
2051-10-25,0.0358008148708087,3.0,0.0833333333333333,749045,0.17398362670995046
2051-10-25,0.0397130800226095,8.0,0.0833333333333333,749045,0.16968590626613186
2051-10-25,0.275643673442735,7.0,10.0,749045,0.2555067968828752
2051-10-25,0.0377415721437674,30.0,0.0833333333333333,749045,0.15077593631332997
2051-10-25,0.077917052541143,1.0,0.5,749045,0.17927251936344343
2051-10-25,0.270759392610011,4.0,4.0,749045,0.20668024469526275
2051-10-25,0.0372614124622079,20.0,0.0833333333333333,749045,0.1593713772009672
2051-10-25,0.225481893976977,25.0,4.0,749045,0.1886298188312246
2051-10-25,0.356267428968761,4.0,30.0,749045,0.4294360439955119
2051-10-25,0.133506200881255,15.0,1.0,749045,0.17152266749190997
2051-10-25,0.254548531954601,25.0,7.0,749045,0.21433241105817644
2051-10-25,0.353130045250138,8.0,30.0,749045,0.425997867640457
2051-10-25,0.154039851419336,5.0,1.0,749045,0.18011810837954717
2051-10-25,0.154403806083595,3.0,1.0,749045,0.18183719655707462
2051-10-25,0.18830068724552,5.0,1.5,749045,0.18440187375070582
2051-10-25,0.255728559641174,3.0,3.0,749045,0.1989722580417092
2051-10-25,0.104431438580739,6.0,0.5,749045,0.17497479891962484
2051-10-25,0.242706857733033,8.0,4.0,749045,0.20324206834020786
2051-10-25,0.121681523187409,10.0,0.75,749045,0.17367850525014927
2051-10-25,0.265556694734347,30.0,7.0,749045,0.2100346906143578
2051-10-25,0.06476654558309,20.0,0.25,749045,0.16079929899135342
2051-10-25,0.154630920630961,4.0,1.0,749045,0.1809776524683109
2051-10-25,0.0949412897375429,30.0,0.5,749045,0.15434574078929553
2051-10-25,0.288021308414784,8.0,15.0,749045,0.29748490650569787
2051-10-25,0.0473881599003551,1.0,0.25,749045,0.17713063667786413
2051-10-25,0.227139045000074,15.0,4.0,749045,0.19722525971886182
2051-10-25,0.0329867775534917,2.0,0.0833333333333333,749045,0.1748431707987142
2051-10-25,0.0396734836989436,10.0,0.0833333333333333,749045,0.16796681808860442
2051-10-25,0.0713915240781952,9.0,0.25,749045,0.17025428396775436
2051-10-25,0.197957527488638,8.0,2.0,749045,0.1861070068555733
2051-10-25,0.205521178231658,20.0,3.0,749045,0.1843600085327259
2051-10-25,0.152201250659508,25.0,1.5,749045,0.1672109919754314
2051-10-25,0.141190504430122,1.0,1.0,749045,0.18355628473460206
2051-10-25,0.126752612788602,8.0,0.75,749045,0.1753975934276767
2051-10-25,0.17288617099516,9.0,1.5,749045,0.18096369739565094
2051-10-25,0.25113339616162,10.0,5.0,749045,0.2100905109049977
2051-10-25,0.128168041693434,3.0,0.75,749045,0.17969531387149532
2051-10-25,0.224995490636441,3.0,2.0,749045,0.1904047272993919
2051-10-25,0.0709737852060327,5.0,0.25,749045,0.17369246032280924
2051-10-25,0.131253786602721,4.0,0.75,749045,0.17883576978273158
2051-10-25,0.267628452505895,9.0,10.0,749045,0.25378770870534784
2051-10-25,0.131712769217292,20.0,1.0,749045,0.16722494704809138
2051-10-25,0.0382851223552986,4.0,0.0833333333333333,749045,0.17312408262118675
2051-10-25,0.0936634211647605,15.0,0.5,749045,0.16723890212075132
2051-10-25,0.235829160277131,25.0,5.0,749045,0.19719734957354187
2051-10-25,0.268117237252261,15.0,10.0,749045,0.2486304441727655
2051-10-25,0.352108721676788,1.0,30.0,749045,0.43201467626180307
2051-10-25,0.224669787578372,9.0,3.0,749045,0.19381499350912687
2051-10-25,0.35682571873827,9.0,30.0,749045,0.4251383235516933
2051-10-25,0.205392048608928,7.0,2.0,749045,0.186966550944337
2051-10-25,0.335378687162506,10.0,25.0,749045,0.38144112575134326
2051-10-25,0.0401866840761801,9.0,0.0833333333333333,749045,0.16882636217736813
2051-10-25,0.291250484536225,5.0,15.0,749045,0.30006353877198905
2051-10-25,0.0396191717598794,7.0,0.0833333333333333,749045,0.17054545035489557
2051-10-25,0.319067019194202,2.0,20.0,749045,0.3454798247498666
2051-10-25,0.235532750056271,15.0,5.0,749045,0.2057927904611791
2051-10-25,0.215050991518734,5.0,2.0,749045,0.18868563912186445
2051-10-25,0.175862287050163,8.0,1.5,749045,0.18182324148441467
2051-10-25,0.324534324337421,20.0,20.0,749045,0.33000803115211963
2051-10-25,0.070999786620522,7.0,0.25,749045,0.1719733721452818
2051-10-25,0.288219181851594,15.0,15.0,749045,0.29146809788435185
2051-10-25,0.10114672789887,8.0,0.5,749045,0.1732557107420974
2051-10-25,0.303180899559112,1.0,5.0,749045,0.21782640770387118
2051-10-25,0.167512663331426,10.0,1.5,749045,0.18010415330688723
2051-10-25,0.334269100277214,6.0,25.0,749045,0.38487930210639815
2051-10-25,0.0394463679720391,6.0,0.0833333333333333,749045,0.1714049944436593
2051-10-25,0.320933820015727,3.0,20.0,749045,0.3446202806611029
2051-10-25,0.291824891838014,3.0,7.0,749045,0.23324238101097833
2051-10-25,0.147190557457786,6.0,1.0,749045,0.17925856429078346
2051-10-25,0.299127613509154,2.0,7.0,749045,0.23410192509974204
2051-10-25,0.347716757395289,30.0,30.0,749045,0.4070878976876552
2051-10-25,0.177919441351897,15.0,2.0,749045,0.18009019823422728
2051-10-25,0.266145150180686,6.0,5.0,749045,0.21352868726005256
2051-10-25,0.0657639850227229,3.0,0.25,749045,0.1754115485003367
2051-10-25,0.285224070278238,4.0,15.0,749045,0.30092308286075276
2051-10-25,0.33937086609369,25.0,20.0,749045,0.32571031070830103
2051-10-25,0.144176094604088,10.0,1.0,749045,0.1758203879357286
2051-10-25,0.162122027841092,15.0,1.5,749045,0.17580643286306863
2051-10-25,0.205674338913999,6.0,2.0,749045,0.18782609503310074
2051-10-25,0.104394370776842,5.0,0.5,749045,0.17583434300838854
2051-10-25,0.196148339632239,9.0,2.0,749045,0.1852474627668096
2051-10-25,0.14370685940488,8.0,1.0,749045,0.17753947611325605
2051-10-25,0.260207005676553,2.0,3.0,749045,0.1998318021304729
2051-10-25,0.0650008715212924,25.0,0.25,749045,0.1565015785475348
2051-10-25,0.225157911837416,1.0,2.0,749045,0.19212381547691934
2051-10-25,0.295400875888432,2.0,15.0,749045,0.3026421710382802
2051-10-25,0.275089386704299,5.0,10.0,749045,0.25722588506040267
2051-10-25,0.209271625490207,15.0,3.0,749045,0.18865772897654454
2051-10-25,0.266308155828604,10.0,10.0,749045,0.25292816461658413
2051-10-25,0.142937330902337,9.0,1.0,749045,0.1766799320244923
2051-10-25,0.236860978025227,20.0,5.0,749045,0.2014950700173605
2051-10-25,0.0607006681432001,2.0,0.25,749045,0.1762710925891004
2051-10-25,0.0390314351206772,15.0,0.0833333333333333,749045,0.16366909764478582
2051-10-25,0.179081184889022,30.0,2.0,749045,0.16719703690277143
2051-10-25,0.226470350883221,30.0,4.0,749045,0.184332098387406
2051-10-25,0.0984146988256631,3.0,0.5,749045,0.177553431185916
2051-10-25,0.362663211714764,25.0,30.0,749045,0.41138561813147373
2051-10-25,0.270996248260708,7.0,7.0,749045,0.2298042046559234
2051-10-25,0.31772943434692,1.0,20.0,749045,0.3463393688386303
2051-10-25,0.229258398018372,8.0,3.0,749045,0.19467453759789058
2051-10-25,0.282121996265056,2.0,4.0,749045,0.2083993328727902
2051-10-25,0.285308333504793,5.0,7.0,749045,0.23152329283345086
2051-10-25,0.356095396132342,5.0,30.0,749045,0.4285764999067482
2051-10-25,0.126575464668913,9.0,0.75,749045,0.174538049338913
2051-10-25,0.126503119935417,6.0,0.75,749045,0.17711668160520413
2051-10-25,0.179789705102953,7.0,1.5,749045,0.18268278557317838
2051-10-25,0.191756362747304,3.0,1.5,749045,0.18612096192823327
2051-10-25,0.0396151961186923,5.0,0.0833333333333333,749045,0.17226453853242302
2051-10-25,0.341726200344096,3.0,25.0,749045,0.38745793437268927
2051-10-25,0.287239997501535,3.0,15.0,749045,0.3017826269495165
2051-10-25,0.102050730494539,7.0,0.5,749045,0.1741152548308611
2051-10-25,0.260999302449307,6.0,4.0,749045,0.2049611565177353
2051-10-25,0.273272962879769,5.0,5.0,749045,0.2143882313488163
2051-10-25,0.115632473131915,30.0,0.75,749045,0.15648762347487485
2051-10-25,0.2974764151976,20.0,15.0,749045,0.28717037744053325
2051-10-25,0.127690328591951,7.0,0.75,749045,0.17625713751644043
2051-10-25,0.203670841099208,30.0,3.0,749045,0.17576456764508872
2051-10-25,0.102767060226458,4.0,0.5,749045,0.17669388709715228
2051-10-25,0.251735685773462,4.0,3.0,749045,0.19811271395294547
2051-10-25,0.28573752581978,4.0,10.0,749045,0.2580854291491664
2051-10-25,0.273800264447923,3.0,4.0,749045,0.20753978878402649
2051-10-25,0.224054399235523,20.0,4.0,749045,0.19292753927504322
2051-10-25,0.31346997764426,9.0,20.0,749045,0.33946301612852053
2051-10-25,0.289990644391814,9.0,15.0,749045,0.29662536241693416
2051-10-25,0.345157001642207,15.0,25.0,749045,0.3771434053075246
2051-10-25,0.235653156953441,7.0,3.0,749045,0.19553408168665432
2051-10-25,0.194411793001956,4.0,1.5,749045,0.18526141783946956
2051-10-25,0.241822763350441,5.0,3.0,749045,0.19725316986418176
2051-10-25,0.296591864598726,2.0,10.0,749045,0.2598045173266938
2051-10-25,0.272232114607901,8.0,10.0,749045,0.2546472527941115
2051-10-25,0.354948151511066,6.0,30.0,749045,0.42771695581798447
2051-10-25,0.230696724322265,2.0,2.0,749045,0.19126427138815563
2051-10-25,0.289842746988,7.0,15.0,749045,0.29834445059446163
2051-10-25,0.260350655680313,7.0,5.0,749045,0.21266914317128888
2051-10-25,0.291578141806017,2.0,5.0,749045,0.21696686361510745
2051-10-25,0.0684462520817671,4.0,0.25,749045,0.17455200441157295
2051-10-25,0.339878178649775,7.0,25.0,749045,0.3840197580176344
2051-10-25,0.10274742443478,9.0,0.5,749045,0.17239616665333365
2051-10-25,0.256055933125581,20.0,7.0,749045,0.21863013150199503
2051-10-25,0.276497731122917,25.0,10.0,749045,0.24003500328512828
2051-10-25,0.152245721006473,2.0,1.0,749045,0.18269674064583835
2051-10-25,0.183198749612249,6.0,1.5,749045,0.18354232966194212
2051-10-25,0.30796081035228,1.0,7.0,749045,0.23496146918850577
2051-10-25,0.0683400061750509,15.0,0.25,749045,0.16509701943517202
2051-10-25,0.0242323189418288,1.0,0.0833333333333333,749045,0.1757027148874779
2051-10-25,0.113952406215186,20.0,0.75,749045,0.16508306436251208
2051-10-25,0.301755334709902,25.0,15.0,749045,0.2828726569967146
2051-10-25,0.319024497531798,5.0,20.0,749045,0.3429011924835754
2051-10-25,0.232790227112915,10.0,4.0,749045,0.20152298016268042
2051-10-25,0.371002037326465,25.0,25.0,749045,0.3685479644198874
2051-10-25,0.317027879632351,10.0,20.0,749045,0.3386034720397568
2051-10-25,0.333663056668582,8.0,25.0,749045,0.3831602139288707
2051-10-25,0.202304576870536,25.0,3.0,749045,0.1800622880889073
2051-10-25,0.171904300212861,25.0,2.0,749045,0.17149475734659006
2051-10-25,0.282768266796298,4.0,7.0,749045,0.2323828369222146
2051-10-25,0.26155544378869,8.0,7.0,749045,0.2289446605671597
2051-10-25,0.0943662687710202,25.0,0.5,749045,0.15864346123311412
2051-10-25,0.219869265365417,4.0,2.0,749045,0.1895451832106282
2051-10-25,0.334807810811599,9.0,25.0,749045,0.38230066984010697
2051-10-25,0.116096203365042,15.0,0.75,749045,0.16938078480633068
2051-10-25,0.238325031416448,9.0,4.0,749045,0.20238252425144415
2051-10-25,0.218105210399122,10.0,3.0,749045,0.19295544942036313
2051-10-25,0.0659805619703461,30.0,0.25,749045,0.15220385810371623
2051-10-25,0.340436128603237,5.0,25.0,749045,0.38573884619516186
2051-10-25,0.321157255169021,4.0,20.0,749045,0.3437607365723392
2051-10-25,0.0712452969660908,10.0,0.25,749045,0.16939473987899062
2051-10-25,0.290020208443298,1.0,4.0,749045,0.20925887696155393
2051-10-25,0.345477500560735,1.0,25.0,749045,0.38917702255021674
2051-10-25,0.289014820223382,6.0,15.0,749045,0.29920399468322534
2051-10-25,0.339945783483946,2.0,25.0,749045,0.388317478461453
2051-10-25,0.155385622264431,30.0,1.5,749045,0.16291327153161278
2051-10-25,0.196321811771271,10.0,2.0,749045,0.18438791867804585
2051-10-25,0.276411433449974,6.0,10.0,749045,0.25636634097163896
2051-10-25,0.288554260463977,3.0,5.0,749045,0.21610731952634374
2051-10-25,0.271448345116785,1.0,3.0,749045,0.20069134621923662
2051-10-25,0.0994965331885512,10.0,0.5,749045,0.17153662256456995
2051-10-25,0.194279349962484,2.0,1.5,749045,0.186980506016997
2051-10-25,0.316907722706698,6.0,20.0,749045,0.3420416483948117
2051-10-25,0.348807032588688,30.0,20.0,749045,0.3214125902644824
2051-10-25,0.284441080733558,3.0,10.0,749045,0.2589449732379301
2051-10-25,0.295728782319806,1.0,15.0,749045,0.30350171512704394
2051-10-25,0.237046805809621,6.0,3.0,749045,0.19639362577541802
2051-10-25,0.268157321063043,20.0,10.0,749045,0.24433272372894688
2051-10-25,0.0372443244720207,25.0,0.0833333333333333,749045,0.1550736567571486
2051-10-25,0.0708869846211146,8.0,0.25,749045,0.17111382805651806
2051-10-25,0.152555422482357,20.0,1.5,749045,0.17150871241925
2051-10-25,0.359135165704366,20.0,25.0,749045,0.372845684863706
2051-10-25,0.313300307608544,8.0,20.0,749045,0.3403225602172843
2051-10-25,0.0689001190431108,6.0,0.25,749045,0.1728329162340455
2051-10-25,0.261441655057019,5.0,4.0,749045,0.20582070060649904
2051-10-25,0.262755350863259,10.0,7.0,749045,0.22722557238963226
2051-10-25,0.29052166641369,10.0,15.0,749045,0.29576581832817045
2051-10-25,0.258386921118044,15.0,7.0,749045,0.22292785194581363
2051-10-25,0.130542706879128,5.0,0.75,749045,0.17797622569396787
2051-10-25,0.25641526325499,8.0,5.0,749045,0.21180959908252514
2051-10-25,0.321118915756615,15.0,20.0,749045,0.3343057515959382
2051-10-25,0.112194838714434,25.0,0.75,749045,0.16078534391869345
2051-10-25,0.339064707020233,4.0,25.0,749045,0.38659839028392556
2051-10-25,0.238524537800098,30.0,5.0,749045,0.19289962912972328
2051-10-25,0.0914916876748702,20.0,0.5,749045,0.16294118167693272
2051-10-25,0.363114876663141,30.0,25.0,749045,0.3642502439760688
2051-10-25,0.286681801686861,30.0,10.0,749045,0.23573728284130968
2051-10-25,0.264498561439324,9.0,7.0,749045,0.22808511647839597
2051-10-25,0.27854376052566,4.0,5.0,749045,0.21524777543758
2051-10-25,0.107135397014621,1.0,0.75,749045,0.18141440204902276
2051-10-25,0.347890395499347,3.0,30.0,749045,0.43029558808427565
2051-10-25,0.390790875859599,20.0,30.0,749045,0.4156833385752924
2051-10-25,0.359105785315397,7.0,30.0,749045,0.42685741172922076
2051-10-25,0.250487898097968,7.0,4.0,749045,0.2041016124289716
2051-10-25,0.376837488166074,15.0,30.0,749045,0.419981059019111
2051-10-25,0.344639237107469,2.0,30.0,749045,0.43115513217303936
2051-10-25,0.313903828688472,7.0,20.0,749045,0.341182104306048
2051-10-25,0.0944315567000702,2.0,0.5,749045,0.17841297527467972
2051-10-25,0.254366509790047,9.0,5.0,749045,0.21095005499376143
2051-10-27,0.22594179031581,4.0,2.0,749047,0.189601317623678
2051-10-27,0.266057610771173,10.0,7.0,749047,0.22728170680268203
2051-10-27,0.156900283930603,2.0,1.0,749047,0.18275287505888815
2051-10-27,0.176699807240936,20.0,2.0,749047,0.17584861220345843
2051-10-27,0.228816849515004,25.0,4.0,749047,0.1886859532442744
2051-10-27,0.193473398822984,5.0,1.5,749047,0.1844580081637556
2051-10-27,0.128337118984252,2.0,0.75,749047,0.18061099237330883
2051-10-27,0.180315465096245,8.0,1.5,749047,0.18187937589746445
2051-10-27,0.118860914677547,15.0,0.75,749047,0.16943691921938045
2051-10-27,0.255398879643078,7.0,4.0,749047,0.20415774684202137
2051-10-27,0.266398621472548,6.0,4.0,749047,0.20501729093078508
2051-10-27,0.276158707299547,6.0,7.0,749047,0.23071988315773692
2051-10-27,0.132676886516926,30.0,1.0,749047,0.15868564057350393
2051-10-27,0.0383964586583474,25.0,0.0833333333333333,749047,0.1551297911701984
2051-10-27,0.107628886312161,5.0,0.5,749047,0.17589047742143835
2051-10-27,0.279516082690499,6.0,10.0,749047,0.2564224753846887
2051-10-27,0.293264272130694,7.0,15.0,749047,0.2984005850075114
2051-10-27,0.222427661808869,10.0,3.0,749047,0.19301158383341294
2051-10-27,0.110151838880789,1.0,0.75,749047,0.18147053646207256
2051-10-27,0.275281144927953,8.0,10.0,749047,0.2547033872071613
2051-10-27,0.0372153540281064,3.0,0.0833333333333333,749047,0.17403976112300024
2051-10-27,0.241008627200925,7.0,3.0,749047,0.1955902160997041
2051-10-27,0.33844832072671,8.0,25.0,749047,0.3832163483419204
2051-10-27,0.0388764479754871,30.0,0.0833333333333333,749047,0.15083207072637977
2051-10-27,0.2001472987427,4.0,1.5,749047,0.18531755225251934
2051-10-27,0.264992486420528,7.0,5.0,749047,0.21272527758433865
2051-10-27,0.35022396562436,2.0,30.0,749047,0.43121126658608916
2051-10-27,0.124829919481921,10.0,0.75,749047,0.17373463966319905
2051-10-27,0.247886016066817,5.0,3.0,749047,0.19730930427723153
2051-10-27,0.350033104275718,15.0,25.0,749047,0.37719953972057435
2051-10-27,0.319368091643931,30.0,15.0,749047,0.2786310709659458
2051-10-27,0.107582690502753,6.0,0.5,749047,0.17503093333267464
2051-10-27,0.262543021996295,3.0,3.0,749047,0.19902839245475898
2051-10-27,0.295225662816206,3.0,5.0,749047,0.21616345393939354
2051-10-27,0.284275455754215,4.0,5.0,749047,0.2153039098506298
2051-10-27,0.0703611273301816,15.0,0.25,749047,0.16515315384822182
2051-10-27,0.260774549515038,8.0,5.0,749047,0.21186573349557491
2051-10-27,0.268521440233774,30.0,7.0,749047,0.2100908250274076
2051-10-27,0.29926938902424,1.0,15.0,749047,0.3035578495400937
2051-10-27,0.11488831048047,25.0,0.75,749047,0.16084147833174323
2051-10-27,0.344710238143816,7.0,25.0,749047,0.38407589243068413
2051-10-27,0.227253059177113,20.0,4.0,749047,0.19298367368809297
2051-10-27,0.287359838361309,4.0,7.0,749047,0.23243897133526434
2051-10-27,0.300648900837976,20.0,15.0,749047,0.287226511853583
2051-10-27,0.238719810076706,25.0,5.0,749047,0.19725348398659165
2051-10-27,0.258365043426832,4.0,3.0,749047,0.19816884836599527
2051-10-27,0.0974697058602564,2.0,0.5,749047,0.1784691096877295
2051-10-27,0.322284879797389,1.0,20.0,749047,0.34639550325168006
2051-10-27,0.200683806722796,9.0,2.0,749047,0.18530359717985936
2051-10-27,0.0734426408290625,5.0,0.25,749047,0.17374859473585902
2051-10-27,0.287754486667001,3.0,10.0,749047,0.2590011076509799
2051-10-27,0.304569022807865,2.0,7.0,749047,0.23415805951279178
2051-10-27,0.134900523154811,4.0,0.75,749047,0.17889190419578138
2051-10-27,0.397567771685259,20.0,30.0,749047,0.41573947298834213
2051-10-27,0.289018856007591,4.0,10.0,749047,0.2581415635622162
2051-10-27,0.34436911199399,2.0,25.0,749047,0.3883736128745027
2051-10-27,0.280506762762209,3.0,4.0,749047,0.20759592319707626
2051-10-27,0.288474111152614,4.0,15.0,749047,0.3009792172738025
2051-10-27,0.0490823235341085,1.0,0.25,749047,0.17718677109091388
2051-10-27,0.177094195985638,9.0,1.5,749047,0.1810198318087007
2051-10-27,0.346272641285326,3.0,25.0,749047,0.387514068785739
2051-10-27,0.197953324464482,3.0,1.5,749047,0.18617709634128304
2051-10-27,0.343712075426011,25.0,20.0,749047,0.32576644512135083
2051-10-27,0.131215537344531,7.0,0.75,749047,0.17631327192949023
2051-10-27,0.291463085008512,8.0,15.0,749047,0.2975410409187476
2051-10-27,0.130021563724398,6.0,0.75,749047,0.17717281601825394
2051-10-27,0.158575040056347,30.0,1.5,749047,0.16296940594466258
2051-10-27,0.383660687687314,15.0,30.0,749047,0.4200371934321608
2051-10-27,0.338902748298662,6.0,25.0,749047,0.3849354365194479
2051-10-27,0.35965318064523,8.0,30.0,749047,0.4260540020535068
2051-10-27,0.0397586791184089,4.0,0.0833333333333333,749047,0.17318021703423653
2051-10-27,0.147385600576129,8.0,1.0,749047,0.17759561052630582
2051-10-27,0.291530533436527,15.0,15.0,749047,0.29152423229740165
2051-10-27,0.261605436507018,15.0,7.0,749047,0.2229839863588634
2051-10-27,0.11665271927875,20.0,0.75,749047,0.16513919877556182
2051-10-27,0.271150938205944,6.0,5.0,749047,0.21358482167310236
2051-10-27,0.294049361777804,10.0,15.0,749047,0.2958219527412202
2051-10-27,0.36373451535823,20.0,25.0,749047,0.37290181927675575
2051-10-27,0.323821729055854,5.0,20.0,749047,0.34295732689662517
2051-10-27,0.275132275265466,7.0,7.0,749047,0.22986033906897319
2051-10-27,0.318108662408149,9.0,20.0,749047,0.3395191505415703
2051-10-27,0.229237962444599,9.0,3.0,749047,0.19387112792217664
2051-10-27,0.353503418387107,3.0,30.0,749047,0.43035172249732545
2051-10-27,0.240018499886261,20.0,5.0,749047,0.20155120443041027
2051-10-27,0.270761044663525,20.0,10.0,749047,0.24438885814199668
2051-10-27,0.202748762368338,8.0,2.0,749047,0.1861631412686231
2051-10-27,0.321618954263745,6.0,20.0,749047,0.34209778280786146
2051-10-27,0.101787332579255,3.0,0.5,749047,0.1776095655989658
2051-10-27,0.0411456543043249,8.0,0.0833333333333333,749047,0.16974204067918164
2051-10-27,0.247340602236014,8.0,4.0,749047,0.20329820275325763
2051-10-27,0.0342986406987114,2.0,0.0833333333333333,749047,0.17489930521176397
